city,date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
Los Angeles,2025-08-22,27.1,21.1,36.2,0.0,,,5.8,,1010.1,
Los Angeles,2025-08-23,25.7,21.2,33.9,0.0,,,7.3,,1011.5,
Los Angeles,2025-08-24,25.4,21.5,32.8,0.0,,,7.1,,1011.6,
Los Angeles,2025-08-25,24.4,20.2,30.8,0.0,,,6.7,,1011.8,
Los Angeles,2025-08-26,23.1,19.7,28.9,0.0,,,6.4,,1014.1,
Los Angeles,2025-08-27,23.2,17.5,32.5,0.0,,,7.3,,1016.2,
Los Angeles,2025-08-28,24.2,19.8,31.4,0.0,,,5.6,,1016.1,
Los Angeles,2025-08-29,24.8,18.9,33.2,0.0,,,6.6,,1015.1,
Los Angeles,2025-08-30,24.9,18.9,32.8,0.0,,,6.0,,1012.8,
Los Angeles,2025-08-31,25.6,19.4,34.2,0.0,,,7.0,,1012.4,
Los Angeles,2025-09-01,26.9,20.7,35.2,0.0,,,8.6,,1011.4,
Los Angeles,2025-09-02,26.7,20.9,33.4,0.0,,,8.3,,1011.7,
Los Angeles,2025-09-03,25.8,21.0,31.5,0.0,,,13.9,,1013.0,
Los Angeles,2025-09-04,21.9,20.0,24.0,0.0,,,10.3,,1011.4,
Los Angeles,2025-09-05,20.8,18.0,24.0,0.0,,,10.2,,1010.8,
Los Angeles,2025-09-06,21.2,19.0,26.0,0.0,,,8.9,,1014.3,
Los Angeles,2025-09-07,21.9,18.0,27.0,0.0,,,10.3,,1016.8,
Los Angeles,2025-09-08,21.2,18.0,25.0,0.0,,,11.9,,1016.1,
Los Angeles,2025-09-09,20.6,18.0,24.0,0.0,,,10.1,,1012.8,
Los Angeles,2025-09-10,21.0,19.0,24.0,0.0,,,7.2,,1012.5,
Los Angeles,2025-09-11,21.3,17.5,26.7,0.0,,,7.8,,1013.8,
Los Angeles,2025-09-12,21.6,17.4,27.8,0.0,,,8.5,,1013.0,
Los Angeles,2025-09-13,21.8,18.2,28.2,0.0,,,8.5,,1012.2,
Los Angeles,2025-09-14,22.1,17.7,29.1,0.0,,,7.1,,1011.0,
Los Angeles,2025-09-15,22.8,17.9,30.4,0.0,,,6.1,,1011.4,
Los Angeles,2025-09-16,23.9,18.1,32.9,0.0,,,7.2,,1013.0,
Los Angeles,2025-09-17,25.1,19.8,31.8,0.0,,,6.6,,1011.8,
Los Angeles,2025-09-18,22.2,19.9,25.5,14.7,,,7.8,,1010.6,
Los Angeles,2025-09-19,22.1,19.5,26.6,0.6,,,6.6,,1012.6,
Los Angeles,2025-09-20,21.7,18.4,27.4,0.0,,,5.6,,1014.2,
Los Angeles,2025-09-21,20.9,17.4,25.9,0.0,,,5.0,,1012.5,
Los Angeles,2025-09-22,21.6,17.1,27.7,0.0,,,6.5,,1010.4,
Los Angeles,2025-09-23,23.4,18.6,31.2,0.0,,,5.9,,1010.5,
Los Angeles,2025-09-24,23.4,19.8,28.3,0.5,,,9.8,,1013.9,
Los Angeles,2025-09-25,21.9,18.8,27.9,0.0,,,7.6,,1014.3,
Los Angeles,2025-09-26,21.5,19.5,25.5,0.0,,,8.9,,1011.4,
Los Angeles,2025-09-27,21.6,19.6,26.2,0.0,,,6.3,,1011.5,
Los Angeles,2025-09-28,21.5,18.3,26.9,0.0,,,6.9,,1014.8,
Los Angeles,2025-09-29,20.9,17.1,26.2,0.0,,,9.3,,1015.0,
Los Angeles,2025-09-30,20.5,17.7,25.1,0.0,,,9.4,,1015.3,
Los Angeles,2025-10-01,20.6,18.1,26.4,0.0,,,8.8,,1015.6,
Los Angeles,2025-10-02,20.6,15.4,26.9,0.0,,,6.9,,1015.6,
Los Angeles,2025-10-03,20.8,18.4,25.7,0.7,,,10.1,,1014.2,
Los Angeles,2025-10-04,19.5,14.2,26.1,0.0,,,9.1,,1011.6,
Los Angeles,2025-10-05,20.2,15.1,27.1,0.0,,,6.6,,1008.6,
Los Angeles,2025-10-06,19.9,14.8,27.0,0.0,,,5.9,,1009.5,
Los Angeles,2025-10-07,19.6,14.6,26.3,0.0,,,6.6,,1010.9,
Los Angeles,2025-10-08,18.9,15.4,24.7,0.0,,,8.0,,1012.1,
Los Angeles,2025-10-09,18.2,13.9,22.8,0.0,,,3.4,,1010.2,
Los Angeles,2025-10-10,20.0,16.1,24.4,0.0,,,3.2,,,
Los Angeles,2025-10-11,18.8,13.0,25.1,0.0,,,5.8,,1008.7,
Los Angeles,2025-10-12,17.6,14.0,21.7,0.0,,,4.0,,,
Los Angeles,2025-10-13,18.3,15.0,21.9,0.2,,,14.3,,,
